dt,AverageTemperature,City,Country,Latitude,Longitude
1917-06-01,25.758000000000003,Parnaíba,Brazil,2.41S,40.98W
1917-07-01,26.039,Parnaíba,Brazil,2.41S,40.98W
1917-08-01,26.409,Parnaíba,Brazil,2.41S,40.98W
1917-09-01,27.149,Parnaíba,Brazil,2.41S,40.98W
1917-10-01,27.743,Parnaíba,Brazil,2.41S,40.98W
1917-11-01,28.156999999999996,Parnaíba,Brazil,2.41S,40.98W
1917-12-01,27.219,Parnaíba,Brazil,2.41S,40.98W
1918-01-01,26.545,Parnaíba,Brazil,2.41S,40.98W
1918-02-01,26.155,Parnaíba,Brazil,2.41S,40.98W
1918-03-01,26.829,Parnaíba,Brazil,2.41S,40.98W
1918-04-01,26.904,Parnaíba,Brazil,2.41S,40.98W
1918-05-01,27.058000000000003,Parnaíba,Brazil,2.41S,40.98W
1918-06-01,26.496,Parnaíba,Brazil,2.41S,40.98W
1918-07-01,26.717,Parnaíba,Brazil,2.41S,40.98W
1918-08-01,26.361,Parnaíba,Brazil,2.41S,40.98W
1918-09-01,26.926,Parnaíba,Brazil,2.41S,40.98W
1918-10-01,27.706,Parnaíba,Brazil,2.41S,40.98W
1918-11-01,28.329,Parnaíba,Brazil,2.41S,40.98W
1918-12-01,27.926,Parnaíba,Brazil,2.41S,40.98W
1919-01-01,27.464,Parnaíba,Brazil,2.41S,40.98W
1919-02-01,27.994,Parnaíba,Brazil,2.41S,40.98W
1919-03-01,28.476999999999997,Parnaíba,Brazil,2.41S,40.98W
1919-04-01,28.786,Parnaíba,Brazil,2.41S,40.98W
1919-05-01,28.883000000000003,Parnaíba,Brazil,2.41S,40.98W
1919-06-01,27.816999999999997,Parnaíba,Brazil,2.41S,40.98W
1919-07-01,26.761,Parnaíba,Brazil,2.41S,40.98W
1919-08-01,27.106,Parnaíba,Brazil,2.41S,40.98W
1919-09-01,27.325000000000006,Parnaíba,Brazil,2.41S,40.98W
1919-10-01,27.7,Parnaíba,Brazil,2.41S,40.98W
1919-11-01,27.912,Parnaíba,Brazil,2.41S,40.98W
1919-12-01,28.214,Parnaíba,Brazil,2.41S,40.98W
1920-01-01,27.981,Parnaíba,Brazil,2.41S,40.98W
1920-02-01,28.136,Parnaíba,Brazil,2.41S,40.98W
1920-03-01,26.985,Parnaíba,Brazil,2.41S,40.98W
1920-04-01,26.781,Parnaíba,Brazil,2.41S,40.98W
1920-05-01,26.925,Parnaíba,Brazil,2.41S,40.98W
1920-06-01,26.351999999999997,Parnaíba,Brazil,2.41S,40.98W
1920-07-01,26.253,Parnaíba,Brazil,2.41S,40.98W
1920-08-01,26.844,Parnaíba,Brazil,2.41S,40.98W
1920-09-01,27.231,Parnaíba,Brazil,2.41S,40.98W
1920-10-01,27.956,Parnaíba,Brazil,2.41S,40.98W
1920-11-01,28.166,Parnaíba,Brazil,2.41S,40.98W
1920-12-01,27.776999999999997,Parnaíba,Brazil,2.41S,40.98W
1921-01-01,27.21,Parnaíba,Brazil,2.41S,40.98W
1921-02-01,26.289,Parnaíba,Brazil,2.41S,40.98W
1921-03-01,26.581999999999997,Parnaíba,Brazil,2.41S,40.98W
1921-04-01,26.842,Parnaíba,Brazil,2.41S,40.98W
1921-05-01,26.371,Parnaíba,Brazil,2.41S,40.98W
1921-06-01,26.044,Parnaíba,Brazil,2.41S,40.98W
1921-07-01,25.604,Parnaíba,Brazil,2.41S,40.98W
1921-08-01,26.279,Parnaíba,Brazil,2.41S,40.98W
1921-09-01,27.026999999999997,Parnaíba,Brazil,2.41S,40.98W
1921-10-01,27.664,Parnaíba,Brazil,2.41S,40.98W
1921-11-01,28.127,Parnaíba,Brazil,2.41S,40.98W
1921-12-01,27.771,Parnaíba,Brazil,2.41S,40.98W
1922-01-01,27.733,Parnaíba,Brazil,2.41S,40.98W
1922-02-01,27.495,Parnaíba,Brazil,2.41S,40.98W
1922-03-01,27.136,Parnaíba,Brazil,2.41S,40.98W
1922-04-01,26.514,Parnaíba,Brazil,2.41S,40.98W
1922-05-01,26.496,Parnaíba,Brazil,2.41S,40.98W
1922-06-01,26.304,Parnaíba,Brazil,2.41S,40.98W
1922-07-01,25.632,Parnaíba,Brazil,2.41S,40.98W
1922-08-01,26.008000000000003,Parnaíba,Brazil,2.41S,40.98W
1922-09-01,26.903,Parnaíba,Brazil,2.41S,40.98W
1922-10-01,27.301,Parnaíba,Brazil,2.41S,40.98W
1922-11-01,27.789,Parnaíba,Brazil,2.41S,40.98W
1922-12-01,27.476999999999997,Parnaíba,Brazil,2.41S,40.98W
1923-01-01,27.515,Parnaíba,Brazil,2.41S,40.98W
1923-02-01,26.305,Parnaíba,Brazil,2.41S,40.98W
1923-03-01,26.949,Parnaíba,Brazil,2.41S,40.98W
1923-04-01,26.168000000000003,Parnaíba,Brazil,2.41S,40.98W
1923-05-01,26.796999999999997,Parnaíba,Brazil,2.41S,40.98W
1923-06-01,26.781999999999996,Parnaíba,Brazil,2.41S,40.98W
1923-07-01,26.206999999999997,Parnaíba,Brazil,2.41S,40.98W
1923-08-01,26.648000000000003,Parnaíba,Brazil,2.41S,40.98W
1923-09-01,27.138,Parnaíba,Brazil,2.41S,40.98W
1923-10-01,27.811,Parnaíba,Brazil,2.41S,40.98W
1923-11-01,28.338,Parnaíba,Brazil,2.41S,40.98W
1923-12-01,28.136999999999997,Parnaíba,Brazil,2.41S,40.98W
1924-01-01,27.9,Parnaíba,Brazil,2.41S,40.98W
1924-02-01,26.534,Parnaíba,Brazil,2.41S,40.98W
1924-03-01,26.716,Parnaíba,Brazil,2.41S,40.98W
1924-04-01,26.882,Parnaíba,Brazil,2.41S,40.98W
1924-05-01,26.849,Parnaíba,Brazil,2.41S,40.98W
1924-06-01,26.066999999999997,Parnaíba,Brazil,2.41S,40.98W
1924-07-01,25.756,Parnaíba,Brazil,2.41S,40.98W
1924-08-01,25.868,Parnaíba,Brazil,2.41S,40.98W
1924-09-01,26.613000000000003,Parnaíba,Brazil,2.41S,40.98W
1924-10-01,27.333,Parnaíba,Brazil,2.41S,40.98W
1924-11-01,27.851,Parnaíba,Brazil,2.41S,40.98W
1924-12-01,27.026999999999997,Parnaíba,Brazil,2.41S,40.98W
1925-01-01,26.429,Parnaíba,Brazil,2.41S,40.98W
1925-02-01,26.553,Parnaíba,Brazil,2.41S,40.98W
1925-03-01,26.77,Parnaíba,Brazil,2.41S,40.98W
1925-04-01,26.702,Parnaíba,Brazil,2.41S,40.98W
1925-05-01,26.801,Parnaíba,Brazil,2.41S,40.98W
1925-06-01,26.77,Parnaíba,Brazil,2.41S,40.98W
1925-07-01,26.88000000000001,Parnaíba,Brazil,2.41S,40.98W
1925-08-01,26.827,Parnaíba,Brazil,2.41S,40.98W
1925-09-01,27.177,Parnaíba,Brazil,2.41S,40.98W
1925-10-01,27.582,Parnaíba,Brazil,2.41S,40.98W
1925-11-01,27.914,Parnaíba,Brazil,2.41S,40.98W
1925-12-01,27.950000000000006,Parnaíba,Brazil,2.41S,40.98W
1926-01-01,27.233,Parnaíba,Brazil,2.41S,40.98W
1926-02-01,27.146,Parnaíba,Brazil,2.41S,40.98W
1926-03-01,27.307,Parnaíba,Brazil,2.41S,40.98W
1926-04-01,27.285,Parnaíba,Brazil,2.41S,40.98W
1926-05-01,27.523000000000003,Parnaíba,Brazil,2.41S,40.98W
1926-06-01,26.971,Parnaíba,Brazil,2.41S,40.98W
1926-07-01,26.999,Parnaíba,Brazil,2.41S,40.98W
1926-08-01,26.679,Parnaíba,Brazil,2.41S,40.98W
1926-09-01,27.185,Parnaíba,Brazil,2.41S,40.98W
1926-10-01,27.66,Parnaíba,Brazil,2.41S,40.98W
1926-11-01,28.239,Parnaíba,Brazil,2.41S,40.98W
1926-12-01,27.899,Parnaíba,Brazil,2.41S,40.98W
1927-01-01,27.503,Parnaíba,Brazil,2.41S,40.98W
1927-02-01,27.399,Parnaíba,Brazil,2.41S,40.98W
1927-03-01,27.116999999999997,Parnaíba,Brazil,2.41S,40.98W
1927-04-01,26.986,Parnaíba,Brazil,2.41S,40.98W
1927-05-01,27.26,Parnaíba,Brazil,2.41S,40.98W
1927-06-01,26.745,Parnaíba,Brazil,2.41S,40.98W
1927-07-01,26.261,Parnaíba,Brazil,2.41S,40.98W
1927-08-01,26.976,Parnaíba,Brazil,2.41S,40.98W
1927-09-01,27.553,Parnaíba,Brazil,2.41S,40.98W
1927-10-01,28.034,Parnaíba,Brazil,2.41S,40.98W
1927-11-01,28.459,Parnaíba,Brazil,2.41S,40.98W
1927-12-01,28.561,Parnaíba,Brazil,2.41S,40.98W
1928-01-01,27.794,Parnaíba,Brazil,2.41S,40.98W
1928-02-01,28.233,Parnaíba,Brazil,2.41S,40.98W
1928-03-01,27.372,Parnaíba,Brazil,2.41S,40.98W
1928-04-01,27.325,Parnaíba,Brazil,2.41S,40.98W
1928-05-01,27.363000000000003,Parnaíba,Brazil,2.41S,40.98W
1928-06-01,27.319000000000003,Parnaíba,Brazil,2.41S,40.98W
1928-07-01,27.031999999999996,Parnaíba,Brazil,2.41S,40.98W
1928-08-01,27.069000000000003,Parnaíba,Brazil,2.41S,40.98W
1928-09-01,27.599,Parnaíba,Brazil,2.41S,40.98W
1928-10-01,27.923,Parnaíba,Brazil,2.41S,40.98W
1928-11-01,28.356,Parnaíba,Brazil,2.41S,40.98W
1928-12-01,28.496,Parnaíba,Brazil,2.41S,40.98W
1929-01-01,27.273000000000003,Parnaíba,Brazil,2.41S,40.98W
1929-02-01,27.128,Parnaíba,Brazil,2.41S,40.98W
1929-03-01,26.884,Parnaíba,Brazil,2.41S,40.98W
1929-04-01,27.149,Parnaíba,Brazil,2.41S,40.98W
1929-05-01,27.21,Parnaíba,Brazil,2.41S,40.98W
1929-06-01,26.98,Parnaíba,Brazil,2.41S,40.98W
1929-07-01,26.518,Parnaíba,Brazil,2.41S,40.98W
1929-08-01,27.066,Parnaíba,Brazil,2.41S,40.98W
1929-09-01,27.357000000000006,Parnaíba,Brazil,2.41S,40.98W
1929-10-01,27.385,Parnaíba,Brazil,2.41S,40.98W
1929-11-01,28.147,Parnaíba,Brazil,2.41S,40.98W
1929-12-01,27.648000000000003,Parnaíba,Brazil,2.41S,40.98W
1930-01-01,27.76,Parnaíba,Brazil,2.41S,40.98W
1930-02-01,27.088,Parnaíba,Brazil,2.41S,40.98W
1930-03-01,27.403,Parnaíba,Brazil,2.41S,40.98W
1930-04-01,27.001,Parnaíba,Brazil,2.41S,40.98W
1930-05-01,27.741999999999997,Parnaíba,Brazil,2.41S,40.98W
1930-06-01,27.197,Parnaíba,Brazil,2.41S,40.98W
1930-07-01,27.161,Parnaíba,Brazil,2.41S,40.98W
1930-08-01,26.928,Parnaíba,Brazil,2.41S,40.98W
1930-09-01,27.614,Parnaíba,Brazil,2.41S,40.98W
1930-10-01,27.705,Parnaíba,Brazil,2.41S,40.98W
1930-11-01,28.38,Parnaíba,Brazil,2.41S,40.98W
1930-12-01,28.605,Parnaíba,Brazil,2.41S,40.98W
1931-01-01,27.749,Parnaíba,Brazil,2.41S,40.98W
1931-02-01,27.434,Parnaíba,Brazil,2.41S,40.98W
1931-03-01,27.898000000000003,Parnaíba,Brazil,2.41S,40.98W
1931-04-01,27.823,Parnaíba,Brazil,2.41S,40.98W
1931-05-01,28.066999999999997,Parnaíba,Brazil,2.41S,40.98W
1931-06-01,28.016,Parnaíba,Brazil,2.41S,40.98W
1931-07-01,27.728,Parnaíba,Brazil,2.41S,40.98W
1931-08-01,27.329,Parnaíba,Brazil,2.41S,40.98W
1931-09-01,27.668000000000006,Parnaíba,Brazil,2.41S,40.98W
1931-10-01,27.99,Parnaíba,Brazil,2.41S,40.98W
1931-11-01,28.432,Parnaíba,Brazil,2.41S,40.98W
1931-12-01,28.375,Parnaíba,Brazil,2.41S,40.98W
1932-01-01,28.204,Parnaíba,Brazil,2.41S,40.98W
1932-02-01,27.74,Parnaíba,Brazil,2.41S,40.98W
1932-03-01,27.944000000000003,Parnaíba,Brazil,2.41S,40.98W
1932-04-01,28.67,Parnaíba,Brazil,2.41S,40.98W
1932-05-01,28.261999999999997,Parnaíba,Brazil,2.41S,40.98W
1932-06-01,28.028,Parnaíba,Brazil,2.41S,40.98W
1932-07-01,27.571,Parnaíba,Brazil,2.41S,40.98W
1932-08-01,27.574,Parnaíba,Brazil,2.41S,40.98W
1932-09-01,27.579,Parnaíba,Brazil,2.41S,40.98W
1932-10-01,27.794,Parnaíba,Brazil,2.41S,40.98W
1932-11-01,28.432,Parnaíba,Brazil,2.41S,40.98W
1932-12-01,28.496,Parnaíba,Brazil,2.41S,40.98W
1933-01-01,27.785,Parnaíba,Brazil,2.41S,40.98W
1933-02-01,27.074,Parnaíba,Brazil,2.41S,40.98W
1933-03-01,27.382,Parnaíba,Brazil,2.41S,40.98W
1933-04-01,27.073,Parnaíba,Brazil,2.41S,40.98W
1933-05-01,27.371,Parnaíba,Brazil,2.41S,40.98W
1933-06-01,27.256,Parnaíba,Brazil,2.41S,40.98W
1933-07-01,26.933000000000003,Parnaíba,Brazil,2.41S,40.98W
1933-08-01,27.123,Parnaíba,Brazil,2.41S,40.98W
1933-09-01,27.651999999999997,Parnaíba,Brazil,2.41S,40.98W
1933-10-01,27.83,Parnaíba,Brazil,2.41S,40.98W
1933-11-01,27.784,Parnaíba,Brazil,2.41S,40.98W
1933-12-01,28.081,Parnaíba,Brazil,2.41S,40.98W
1934-01-01,27.123,Parnaíba,Brazil,2.41S,40.98W
1934-02-01,26.292,Parnaíba,Brazil,2.41S,40.98W
1934-03-01,26.252,Parnaíba,Brazil,2.41S,40.98W
1934-04-01,26.679,Parnaíba,Brazil,2.41S,40.98W
1934-05-01,26.571,Parnaíba,Brazil,2.41S,40.98W
1934-06-01,26.251,Parnaíba,Brazil,2.41S,40.98W
1934-07-01,26.346,Parnaíba,Brazil,2.41S,40.98W
1934-08-01,26.744,Parnaíba,Brazil,2.41S,40.98W
1934-09-01,27.691999999999997,Parnaíba,Brazil,2.41S,40.98W
1934-10-01,28.212,Parnaíba,Brazil,2.41S,40.98W
1934-11-01,28.443,Parnaíba,Brazil,2.41S,40.98W
1934-12-01,27.961,Parnaíba,Brazil,2.41S,40.98W
1935-01-01,27.72,Parnaíba,Brazil,2.41S,40.98W
1935-02-01,26.48,Parnaíba,Brazil,2.41S,40.98W
1935-03-01,27.094,Parnaíba,Brazil,2.41S,40.98W
1935-04-01,26.834,Parnaíba,Brazil,2.41S,40.98W
1935-05-01,26.947,Parnaíba,Brazil,2.41S,40.98W
1935-06-01,26.4,Parnaíba,Brazil,2.41S,40.98W
1935-07-01,26.416,Parnaíba,Brazil,2.41S,40.98W
1935-08-01,26.688,Parnaíba,Brazil,2.41S,40.98W
1935-09-01,27.046,Parnaíba,Brazil,2.41S,40.98W
1935-10-01,27.814,Parnaíba,Brazil,2.41S,40.98W
1935-11-01,28.43,Parnaíba,Brazil,2.41S,40.98W
1935-12-01,28.239,Parnaíba,Brazil,2.41S,40.98W
1936-01-01,27.873,Parnaíba,Brazil,2.41S,40.98W
1936-02-01,27.007,Parnaíba,Brazil,2.41S,40.98W
1936-03-01,27.921,Parnaíba,Brazil,2.41S,40.98W
1936-04-01,28.238000000000003,Parnaíba,Brazil,2.41S,40.98W
1936-05-01,27.659,Parnaíba,Brazil,2.41S,40.98W
1936-06-01,26.493,Parnaíba,Brazil,2.41S,40.98W
1936-07-01,26.185,Parnaíba,Brazil,2.41S,40.98W
1936-08-01,26.941,Parnaíba,Brazil,2.41S,40.98W
1936-09-01,27.22600000000001,Parnaíba,Brazil,2.41S,40.98W
1936-10-01,27.906,Parnaíba,Brazil,2.41S,40.98W
1936-11-01,28.385,Parnaíba,Brazil,2.41S,40.98W
1936-12-01,28.261999999999997,Parnaíba,Brazil,2.41S,40.98W
1937-01-01,28.563,Parnaíba,Brazil,2.41S,40.98W
1937-02-01,27.545,Parnaíba,Brazil,2.41S,40.98W
1937-03-01,28.072,Parnaíba,Brazil,2.41S,40.98W
1937-04-01,27.377,Parnaíba,Brazil,2.41S,40.98W
1937-05-01,27.156,Parnaíba,Brazil,2.41S,40.98W
1937-06-01,26.874,Parnaíba,Brazil,2.41S,40.98W
1937-07-01,26.577,Parnaíba,Brazil,2.41S,40.98W
1937-08-01,27.077,Parnaíba,Brazil,2.41S,40.98W
1937-09-01,27.824,Parnaíba,Brazil,2.41S,40.98W
1937-10-01,28.33,Parnaíba,Brazil,2.41S,40.98W
1937-11-01,28.861,Parnaíba,Brazil,2.41S,40.98W
1937-12-01,28.613000000000003,Parnaíba,Brazil,2.41S,40.98W
1938-01-01,27.930999999999997,Parnaíba,Brazil,2.41S,40.98W
1938-02-01,28.682,Parnaíba,Brazil,2.41S,40.98W
1938-03-01,27.031,Parnaíba,Brazil,2.41S,40.98W
1938-04-01,27.036,Parnaíba,Brazil,2.41S,40.98W
1938-05-01,27.204,Parnaíba,Brazil,2.41S,40.98W
1938-06-01,26.946,Parnaíba,Brazil,2.41S,40.98W
1938-07-01,26.813,Parnaíba,Brazil,2.41S,40.98W
1938-08-01,26.987,Parnaíba,Brazil,2.41S,40.98W
1938-09-01,27.581,Parnaíba,Brazil,2.41S,40.98W
1938-10-01,28.223000000000003,Parnaíba,Brazil,2.41S,40.98W
1938-11-01,27.98,Parnaíba,Brazil,2.41S,40.98W
1938-12-01,28.292,Parnaíba,Brazil,2.41S,40.98W
1939-01-01,27.964,Parnaíba,Brazil,2.41S,40.98W
1939-02-01,26.858,Parnaíba,Brazil,2.41S,40.98W
1939-03-01,26.874,Parnaíba,Brazil,2.41S,40.98W
1939-04-01,27.178,Parnaíba,Brazil,2.41S,40.98W
1939-05-01,27.571,Parnaíba,Brazil,2.41S,40.98W
1939-06-01,27.272,Parnaíba,Brazil,2.41S,40.98W
1939-07-01,27.261,Parnaíba,Brazil,2.41S,40.98W
1939-08-01,27.129,Parnaíba,Brazil,2.41S,40.98W
1939-09-01,27.269,Parnaíba,Brazil,2.41S,40.98W
1939-10-01,27.313,Parnaíba,Brazil,2.41S,40.98W
1939-11-01,28.07,Parnaíba,Brazil,2.41S,40.98W
1939-12-01,28.406,Parnaíba,Brazil,2.41S,40.98W
1940-01-01,27.246,Parnaíba,Brazil,2.41S,40.98W
1940-02-01,27.717,Parnaíba,Brazil,2.41S,40.98W
1940-03-01,27.111,Parnaíba,Brazil,2.41S,40.98W
1940-04-01,27.139,Parnaíba,Brazil,2.41S,40.98W
1940-05-01,27.109,Parnaíba,Brazil,2.41S,40.98W
1940-06-01,26.586,Parnaíba,Brazil,2.41S,40.98W
1940-07-01,26.483,Parnaíba,Brazil,2.41S,40.98W
1940-08-01,26.845,Parnaíba,Brazil,2.41S,40.98W
1940-09-01,27.451,Parnaíba,Brazil,2.41S,40.98W
1940-10-01,27.667,Parnaíba,Brazil,2.41S,40.98W
1940-11-01,28.151999999999997,Parnaíba,Brazil,2.41S,40.98W
1940-12-01,28.614,Parnaíba,Brazil,2.41S,40.98W
1941-01-01,28.186,Parnaíba,Brazil,2.41S,40.98W
1941-02-01,27.85,Parnaíba,Brazil,2.41S,40.98W
1941-03-01,27.427,Parnaíba,Brazil,2.41S,40.98W
1941-04-01,27.85,Parnaíba,Brazil,2.41S,40.98W
1941-05-01,27.989,Parnaíba,Brazil,2.41S,40.98W
1941-06-01,28.114,Parnaíba,Brazil,2.41S,40.98W
1941-07-01,27.458,Parnaíba,Brazil,2.41S,40.98W
1941-08-01,27.445,Parnaíba,Brazil,2.41S,40.98W
1941-09-01,27.607000000000006,Parnaíba,Brazil,2.41S,40.98W
1941-10-01,28.002,Parnaíba,Brazil,2.41S,40.98W
1941-11-01,28.196,Parnaíba,Brazil,2.41S,40.98W
1941-12-01,28.41200000000001,Parnaíba,Brazil,2.41S,40.98W
1942-01-01,28.311,Parnaíba,Brazil,2.41S,40.98W
1942-02-01,27.581999999999997,Parnaíba,Brazil,2.41S,40.98W
1942-03-01,28.176,Parnaíba,Brazil,2.41S,40.98W
1942-04-01,28.421999999999997,Parnaíba,Brazil,2.41S,40.98W
1942-05-01,28.483,Parnaíba,Brazil,2.41S,40.98W
1942-06-01,28.093000000000004,Parnaíba,Brazil,2.41S,40.98W
1942-07-01,27.48,Parnaíba,Brazil,2.41S,40.98W
1942-08-01,27.13,Parnaíba,Brazil,2.41S,40.98W
1942-09-01,27.674,Parnaíba,Brazil,2.41S,40.98W
1942-10-01,27.882,Parnaíba,Brazil,2.41S,40.98W
1942-11-01,28.366999999999997,Parnaíba,Brazil,2.41S,40.98W
1942-12-01,27.726999999999997,Parnaíba,Brazil,2.41S,40.98W
1943-01-01,27.731,Parnaíba,Brazil,2.41S,40.98W
1943-02-01,27.597,Parnaíba,Brazil,2.41S,40.98W
1943-03-01,27.101,Parnaíba,Brazil,2.41S,40.98W
1943-04-01,27.16,Parnaíba,Brazil,2.41S,40.98W
1943-05-01,27.729,Parnaíba,Brazil,2.41S,40.98W
1943-06-01,27.622,Parnaíba,Brazil,2.41S,40.98W
1943-07-01,27.318,Parnaíba,Brazil,2.41S,40.98W
1943-08-01,27.136,Parnaíba,Brazil,2.41S,40.98W
1943-09-01,27.001,Parnaíba,Brazil,2.41S,40.98W
1943-10-01,27.209,Parnaíba,Brazil,2.41S,40.98W
1943-11-01,27.46,Parnaíba,Brazil,2.41S,40.98W
1943-12-01,27.295,Parnaíba,Brazil,2.41S,40.98W
1944-01-01,26.872,Parnaíba,Brazil,2.41S,40.98W
1944-02-01,27.46,Parnaíba,Brazil,2.41S,40.98W
1944-03-01,27.184,Parnaíba,Brazil,2.41S,40.98W
1944-04-01,26.893,Parnaíba,Brazil,2.41S,40.98W
1944-05-01,26.959,Parnaíba,Brazil,2.41S,40.98W
1944-06-01,27.173,Parnaíba,Brazil,2.41S,40.98W
1944-07-01,26.798,Parnaíba,Brazil,2.41S,40.98W
1944-08-01,26.699,Parnaíba,Brazil,2.41S,40.98W
1944-09-01,27.124,Parnaíba,Brazil,2.41S,40.98W
1944-10-01,27.461,Parnaíba,Brazil,2.41S,40.98W
1944-11-01,28.016,Parnaíba,Brazil,2.41S,40.98W
1944-12-01,27.75500000000001,Parnaíba,Brazil,2.41S,40.98W
1945-01-01,27.486,Parnaíba,Brazil,2.41S,40.98W
1945-02-01,26.264,Parnaíba,Brazil,2.41S,40.98W
1945-03-01,27.421,Parnaíba,Brazil,2.41S,40.98W
1945-04-01,27.17,Parnaíba,Brazil,2.41S,40.98W
1945-05-01,27.167,Parnaíba,Brazil,2.41S,40.98W
1945-06-01,26.973000000000003,Parnaíba,Brazil,2.41S,40.98W
1945-07-01,26.726,Parnaíba,Brazil,2.41S,40.98W
1945-08-01,27.088,Parnaíba,Brazil,2.41S,40.98W
1945-09-01,27.045,Parnaíba,Brazil,2.41S,40.98W
1945-10-01,27.387,Parnaíba,Brazil,2.41S,40.98W
1945-11-01,28.111,Parnaíba,Brazil,2.41S,40.98W
1945-12-01,28.064,Parnaíba,Brazil,2.41S,40.98W
1946-01-01,26.647,Parnaíba,Brazil,2.41S,40.98W
1946-02-01,26.65,Parnaíba,Brazil,2.41S,40.98W
1946-03-01,27.009,Parnaíba,Brazil,2.41S,40.98W
1946-04-01,27.313,Parnaíba,Brazil,2.41S,40.98W
1946-05-01,27.809,Parnaíba,Brazil,2.41S,40.98W
1946-06-01,27.746,Parnaíba,Brazil,2.41S,40.98W
1946-07-01,27.604,Parnaíba,Brazil,2.41S,40.98W
1946-08-01,27.601,Parnaíba,Brazil,2.41S,40.98W
1946-09-01,27.413,Parnaíba,Brazil,2.41S,40.98W
1946-10-01,27.333,Parnaíba,Brazil,2.41S,40.98W
1946-11-01,27.998,Parnaíba,Brazil,2.41S,40.98W
1946-12-01,27.712,Parnaíba,Brazil,2.41S,40.98W
1947-01-01,27.515,Parnaíba,Brazil,2.41S,40.98W
1947-02-01,27.126,Parnaíba,Brazil,2.41S,40.98W
1947-03-01,26.502,Parnaíba,Brazil,2.41S,40.98W
1947-04-01,26.892,Parnaíba,Brazil,2.41S,40.98W
1947-05-01,26.876,Parnaíba,Brazil,2.41S,40.98W
1947-06-01,26.976,Parnaíba,Brazil,2.41S,40.98W
1947-07-01,26.924,Parnaíba,Brazil,2.41S,40.98W
1947-08-01,28.151999999999997,Parnaíba,Brazil,2.41S,40.98W
1947-09-01,27.443,Parnaíba,Brazil,2.41S,40.98W
1947-10-01,27.999,Parnaíba,Brazil,2.41S,40.98W
1947-11-01,28.04,Parnaíba,Brazil,2.41S,40.98W
1947-12-01,27.655,Parnaíba,Brazil,2.41S,40.98W
1948-01-01,27.662,Parnaíba,Brazil,2.41S,40.98W
1948-02-01,27.673,Parnaíba,Brazil,2.41S,40.98W
1948-03-01,26.98,Parnaíba,Brazil,2.41S,40.98W
1948-04-01,27.092,Parnaíba,Brazil,2.41S,40.98W
1948-05-01,27.031999999999996,Parnaíba,Brazil,2.41S,40.98W
1948-06-01,26.842,Parnaíba,Brazil,2.41S,40.98W
1948-07-01,26.756,Parnaíba,Brazil,2.41S,40.98W
1948-08-01,27.038,Parnaíba,Brazil,2.41S,40.98W
1948-09-01,27.406999999999996,Parnaíba,Brazil,2.41S,40.98W
1948-10-01,27.674,Parnaíba,Brazil,2.41S,40.98W
1948-11-01,28.124,Parnaíba,Brazil,2.41S,40.98W
1948-12-01,28.166,Parnaíba,Brazil,2.41S,40.98W
1949-01-01,27.749,Parnaíba,Brazil,2.41S,40.98W
1949-02-01,27.268,Parnaíba,Brazil,2.41S,40.98W
1949-03-01,27.183000000000003,Parnaíba,Brazil,2.41S,40.98W
1949-04-01,27.136999999999997,Parnaíba,Brazil,2.41S,40.98W
1949-05-01,26.930999999999997,Parnaíba,Brazil,2.41S,40.98W
1949-06-01,26.945,Parnaíba,Brazil,2.41S,40.98W
1949-07-01,26.69,Parnaíba,Brazil,2.41S,40.98W
1949-08-01,26.988000000000003,Parnaíba,Brazil,2.41S,40.98W
1949-09-01,27.462,Parnaíba,Brazil,2.41S,40.98W
1949-10-01,27.666,Parnaíba,Brazil,2.41S,40.98W
1949-11-01,28.16,Parnaíba,Brazil,2.41S,40.98W
1949-12-01,27.882,Parnaíba,Brazil,2.41S,40.98W
1950-01-01,27.706,Parnaíba,Brazil,2.41S,40.98W
1950-02-01,27.534,Parnaíba,Brazil,2.41S,40.98W
1950-03-01,26.894,Parnaíba,Brazil,2.41S,40.98W
1950-04-01,26.658,Parnaíba,Brazil,2.41S,40.98W
1950-05-01,26.778,Parnaíba,Brazil,2.41S,40.98W
1950-06-01,26.844,Parnaíba,Brazil,2.41S,40.98W
1950-07-01,26.498,Parnaíba,Brazil,2.41S,40.98W
1950-08-01,26.671,Parnaíba,Brazil,2.41S,40.98W
1950-09-01,27.06900000000001,Parnaíba,Brazil,2.41S,40.98W
1950-10-01,27.277,Parnaíba,Brazil,2.41S,40.98W
1950-11-01,28.094,Parnaíba,Brazil,2.41S,40.98W
1950-12-01,27.873,Parnaíba,Brazil,2.41S,40.98W
1951-01-01,27.693,Parnaíba,Brazil,2.41S,40.98W
1951-02-01,28.121,Parnaíba,Brazil,2.41S,40.98W
1951-03-01,28.746,Parnaíba,Brazil,2.41S,40.98W
1951-04-01,27.486,Parnaíba,Brazil,2.41S,40.98W
1951-05-01,27.61,Parnaíba,Brazil,2.41S,40.98W
1951-06-01,26.943,Parnaíba,Brazil,2.41S,40.98W
1951-07-01,26.968000000000004,Parnaíba,Brazil,2.41S,40.98W
1951-08-01,27.421,Parnaíba,Brazil,2.41S,40.98W
1951-09-01,27.644,Parnaíba,Brazil,2.41S,40.98W
1951-10-01,27.889,Parnaíba,Brazil,2.41S,40.98W
1951-11-01,28.447,Parnaíba,Brazil,2.41S,40.98W
1951-12-01,28.272,Parnaíba,Brazil,2.41S,40.98W
